text,label
"We have given a bottom-up 闁炽儲绗卬side闁?algorithm for general semiring-weighted deduction, based on a prioritized agenda, and a general 闁炽儲绗漸tside闁?algorithm that correctly computes weight gradients even when the inside algorithm is pruned.",0
We have developed a formalism to learn interactively the most informative message content given the state of the listener and the world.,0
"Finally, we have shown the importance of tackling the problem of state dimensionality explosion, and we have proposed one method to do so which exploits explicit a priori ontological knowledge of the task.",0
We formalised this problem as a MDP and shown how RL may be used to learn message policies even when the environment dynamics are unknown.,0
Question series have been introduced into recent question answering evaluations as a means of modeling dialogues between questioners and systems.,0
Such an analysis of the TREC 2004 QA track per-series evaluation shows the evaluation results to be reliable for differences in scores that are often observed in practice.,0
The abstraction allows researchers to investigate methods for answering contextualized questions and for tracking (some forms of) the way objects are referred to in natural dialogues.,0
The individual series is at the correct level of granularity for aggregating scores for a meaningful evaluation.,0
The series have an important evaluation benefit as well.,0
This allows the methodology developed for assessing the quality of a document retrieval evaluation to be meaningfully applied to the per-series evaluation.,0
"Unlike individual questions that have heavily skewed score distributions across runs, per-series score distributions resemble the distributions of per-topic scores in document retrieval evaluations.",0
We have explored a hybrid approach for definitional question answering by combining deep linguistic analysis and surface pattern learning.,0
Answering 闁炽儲鍑at-is闁?questions is more challenging than answering 闁炽儲鍑o-is闁?questions.,0
"For the first time, we have answered four questions regarding Chinese definitional QA: deep linguistic analysis and automatic pattern learning are complementary and may be combined; patterns are powerful in answering biographical questions; only a small amount of annotation (2 days) is required to obtain good performance in a biographical QA system; copulas and appositions are the most useful linguistic features; relation extraction also helps.",0
Our current pattern matching is based on simple POS tagging which captures only limited syntactic information.,0
"To improve the performance on 闁炽儲鍑at-is闁?questions, we could divide 闁炽儲鍑at-is闁?questions into finer classes such as organization, location, disease, and general substance, and process them specifically.",0
We generalize words to their corresponding POS tags.,0
We presented a new approach to inferring the type of the answer sought by a well-formed natural language question.,0
"An intriguing feature of our approach is that when an informer (actor) is narrower than the question class (person), we can exploit direct hypernymy connections like actor to Tom Hanks, if available.",0
"Existing knowledge bases like WordNet and Wikipedia, combined with intense recent work (Etzioni et al., 2004) on bootstrapping is-a hierarchies, can thus lead to potentially large benefits.",0
"Our approach beats the accuracy of recent algorithms, even ones that used max-margin methods with sophisticated kernels defined on parse trees.",0
We introduced the notion of a span of informer tokens and extract it using a sequential graphical model with a novel feature representation derived from the parse tree of the question.,0
We presented an unsupervised method to learn to locate single-snippet answers to definition questions in QA systems that supplement Web search engines.,0
One way may be to combine our similarity method with Cui et al.闁炽儲鐛?centroids.,0
"The method exploits on-line encyclopedias and dictionaries to generate automatically an arbitrarily large number of positive and negative definition examples, which are then used to train an SVM to separate the two classes.",0
"We have shown experimentally that the proposed method is viable, that it outperforms training the QA system on TREC data, and that it helps the search engine handle definition questions significantly better than on its own.",0
"In this paper we have presented a novel, data-driven method for automating content selection.",0
Central to our approach is the use of a collective classification model that captures contextual dependencies between input items.,0
"For instance, we may want to represent disjunctive constraints, such as 闁炽儲绔祎 least one of the defense players should be mentioned in the summary.闁?Such dependencies can be efficiently handled in a collective classification framework by using approximate probabilistic inference (Taskar et al., 2002).",0
"Needless to say, content selection is one of several components within a working generation system.",0
"Our approach is linguistically grounded, computationally efficient, and viable in practical applications.",0
We show that incorporation of discourse constraints yields substantial improvement over context-agnostic methods.,0
"OPINE is an unsupervised information extraction system which extracts fine-grained features, and associated opinions, from reviews.",0
OPINE uses a novel relaxation-labeling technique to determine the semantic orientation of potential opinion words in the context of the extracted product features and specific review sentences; this technique allows the system to identify customer opinions and their polarity with high precision and recall.,0
OPINE闁炽儲鐛?use of the Web as a corpus helps identify product features with improved precision compared with previous work.,0
"In this paper, we present a new approach to phrase-level sentiment analysis that first determines whether an expression is neutral or polar and then disambiguates the polarity of the polar expressions.",0
"With this approach, we are able to automatically identify the contextual polarity for a large subset of sentiment expressions, achieving results that are significantly better than baseline.",0
We have described a hybrid approach to the problem of extracting sources of opinions in text.,0
"Our research is the first to identify both direct and indirect sources for all types of opinions, emotions, and sentiments.",0
"We cast this problem as an information extraction task, using both CRFs and extraction patterns.",0
This research provides a measure of the degree of of ambiguity with respect to a gazetteer for toponyms in news.,0
"It has developed a toponym disambiguator that, when trained on entirely machine annotated corpora that avail of easily available Internet gazetteers, disambiguates toponyms in a human-annotated corpus at 78.5% accuracy.",0
Our current project includes integrating our disambiguator with other gazetteers and with a geovisualization system.,0
The resources and tools developed here may be obtained freely by contacting the authors.,0
"To help mitigate against data sparseness, we will cluster terms based on stemming and semantic similarity.",0
We will also study the effect of other window sizes and the combination of this unsupervised approach with minimally-supervised approaches such as (Brill 1995) (Smith and Mann 2003).,0
"In this paper, we present a logic-based semantic approach for the recognizing textual entailment task.",0
"Because the state-of-the-art semantic parsers cannot extract the complete semantic information encoded in text, the need for semantic calculus in NLP became evident.",0
"Our process of identifying more semantic instances leads to a smaller dependency of the logic-based RTE system on world knowledge axioms, while improving its overall accuracy.",0
Preliminary statistical results show that incorporating semantic rules into the logic prover can double the semantic connectivity between the concepts of the analyzed text.,0
"The system participating in the RTE competition used a set of world-knowledge, NLP, and lexical chain-based axioms and an in-house logic prover which received as input the logic forms of the two texts enhanced with semantic relation instances.",0
We introduce semantic axioms that either combine two semantic instances or label relations between the frame elements of a given frame.,0
We have discussed the significance of the entity mention detection in ER model extraction from raw text and presented the complex syntactic and categorical structure of the entity mentions specified in the ACE program.,0
Both systems have achieved comparable performances on English text.,0
"However, the integrated system has achived moderately better performance on Chinese text.",0
It has worked very well for both languages to recover several missed entity mentions and considerably improved the performance.,0
"We believe that the performance levels achieved at mid 80s (in ACE values) for English and at upper 70s for Chinese, using only the ACE data, are competitive.",0
We have argued that it is easier to develop and maintain the monolithic system since it has a single set of features and classifiers to be tuned.,0
We have described those systems in detail and empirically compared them.,0
"We have explored different ways of representing the problem and implemented two architecturally different (supervised) machine-learning based systems to accomplish the task; namely, a monolithic system and a cascaded system.",0
We have introduced a post-processing algorithm based on an entity base created during the testing.,0
"We have presented a learned graph matching approach to approximating textual entailment which outperforms models which only match at the word level, and is competitive with recent weighed abduction models (Moldovan et al., 2003).",0
"In addition, we explore problematic cases of nonmonotonicity in entailment, which are not naturally handled by either subgraph matching or the so-called 闁炽儲绗搊gic form闁?inference of (Moldovan et al., 2003) and have proposed a way to capture common cases of this phenomenon.",0
"In this paper, we showed that it is sometimes possible闁?indeed, preferable闁炽儲鏁刼 eliminate the initial bit of supervision in 闁炽儲绔秓otstrapping闁?algorithms such as the Yarowsky (1995) algorithm for word sense disambiguation.",0
It can then be used wherever human guidance is impractical.,0
"Our results (see section 4.9 for several highlights) show that our automatic 闁炽儲绗﹖rapped闁?classifiers consistently outperform the classifiers bootstrapped from manually, knowledgeably chosen seeds.",0
Our 闁炽儲绗﹖rapping闁?approach tries many candidate seeds as starting points and evaluates them automatically.,0
"The evaluation function can be tuned if desired on other task instances, perhaps artificially constructed ones.",0
"We applied the method to unsupervised disambiguation of English words in the Canadian Hansards, as if for English-French translation.",0
This study has highlighted that retrieval systems are more sensitive to polysemy than homonymy.,0
"In terms of disambiguation accuracy and increased retrieval effectiveness, results show potential benefits where accuracy is as low as 55% when dealing with just polysemy and rises to 76% when dealing with just homonymy.",0
"It also emphasises that although coarse-grained disambiguation can be performed to a higher degree of accuracy, this might not directly translate to increased IR performance compared to fine-grained approaches.",0
Obviously this study has simulated two extremes (polysemy or homonymy) and the exact point where performance increases will occur is likely to be dependent on the interaction between homonymy and polysemy in a given query.,0
This is in contrast to current thinking which suggests that coarse-grained approaches are more likely to bring about retrieval performance because of their increased accuracy.,0
This leads the author to conclude that making finegrained sense distinctions can offer increased retrieval effectiveness in addition to any benefits brought about by coarse-grained disambiguation.,0
With regard to simulation a more empirical exploration of the ideas expressed in this work would be desirable.,0
We proposed a graphical algorithm for sequence data labeling that relies on random walks on graphs encoding label dependencies.,0
"A label recommends other related labels, and the strength of the recommendation is recursively computed based on the importance of the labels making the recommendation.",0
"In this way, the algorithm simultaneously annotates all the words in an input sequence, by identifying the most probable (most recommended) set of labels.",0
"Moreover, comparative results obtained under various experimental settings have shown that the algorithm is robust to changes in classification granularity and context size.",0
"The algorithm was illustrated and tested on an unsupervised word sense disambiguation problem, targeting the annotation of all words in unrestricted texts.",0
The disambiguation method was also shown to exceed the performance of previously proposed unsupervised word sense disambiguation algorithms.,0
"Through experiments performed on standard senseannotated data sets, the graph-based sequence data labeling algorithm was shown to significantly outperform the accuracy achieved through individual data labeling, resulting in a statistically significant error rate reduction of 10.7%.",0
"Through the label graphs it builds for a given sequence of words, the algorithm exploits relations between word labels, and implements a concept of recommendation.",0
The method for automatically finding the predominant sense beat SemCor consistently in our experiments.,0
"However, we demonstrate that it is possible to apply a fully automatic method to a subset of pertinent words to improve WSD accuracy.",0
"Our sense annotated corpora exhibit higher entropy for word sense distributions for domain-specific text, even for words which are not specific to that domain.",0
Previous work in all words WSD has indicated that techniques using hand-tagged resources outperform unsupervised methods.,0
"So for some words, it pays to obtain automatic information on frequency distributions from appropriate corpora.",0
The automatic method seems to lead to better performance for wordsthat are salient to a domain.,0
"There are also other words which though not particularly domainsalient, have a different sense distribution to that anticipated for a balanced corpus.",0
"They also show that different senses predominate in different domains and that dominance of the first sense varies to a great extent, depending on the word.",0
"We demonstrate that for a set of words which meet this condition, the performance of the automatic method is far better than when using data from SemCor.",0
"We propose that in order to tackle an all words task, automatic methods should be applied to words which have a substantial difference in sense ranking compared to that obtained from a balanced corpus.",0
We will do further work to ascertain the best method for quantifying 闁炽儲绗﹗bstantial change闁?,0
"In this paper, we propose a hybrid Chinese NER model which combines multiple features.",0
And most of misrecognized ONs in current system belong to them.,0
"Especially, we divide transliterated person name into three sub-classes according to their characters set, that is, CPN JPN, RPN and EPN.",0
"The main contributions are as follows: 闁?The proposed Hybrid Model emphasizes on integrating coarse particle feature (POS Model) with fine particle feature (Word Model), so that it can overcome the disadvantages of each other; 闁?In order to reduce the search space and improve the efficiency of model, we incorporate heuristic human knowledge into statistical model, which could increase the performance of NER significantly; 闁?For capturing intrinsic features in different types of entities, we design several sub-models for different entities.",0
"There is a lack of effective recognition strategy for abbreviated ONs such as 闁哄嫬妫欏Σ鎴﹀嫉閸濆嫮鍝?Kunming Machine Tool Co.,Ltd), 闁?闁告垶婢橀崢婊呪偓?(Phoenix Photonics Ltd) in this paper.",0
We have proposed a cluster-specific NE transliteration framework.,0
"Additionally, phrase-based transliteration further improved the transliteration performance by a significant margin.",0
"This framework effectively modeled the transliteration differences of source names from different origins, and has demonstrated substantial improvement over the baseline general model.",0
This work applies recently-developed sequential learning methods to the task of extraction of named entities from email.,0
Additional analysis confirms that the potential gains in recall from exploiting multiple-document repetition is much higher than the potential gains from exploiting single-document repetition.,0
Analysis of the highly-weighted features selected by the learners showed that names in informal text have different (and less informative) types of contextual evidence.,0
"Based on this insight, we introduced a simple and effective method for exploiting multiple-document repetition to improve an extractor.",0
"For the less difficult Mgmt-Game dataset, F1 performance is improved from 79.2% for an out-of-the-box CRFbased NER system (or 90.7% for a CRF-based system that uses several large dictionaries) to 95.4%.",0
"However, email also has some structural regularities which make it easier to extract personal names.",0
"In the second part of this paper, we analyzed the way in which names repeat in different types of corpora.",0
"On the Mgmt-Teams dataset, which was designed to reduce the value of memorizing specific names appearing in the training set, F1 performance is improved from 68.1% for the out-of-the-box system (or 82.0% for the dictionary-augmented system) to 91.3%.",0
"One drawback of the recall-enhancing approach is that it requires the entire test set to be available: however, our test sets are of only moderate size (83 to 264 documents), and it is likely that a similar-size sample of unlabeled data would be available in many practical applications.",0
"Taken together, extraction performance is substantially improved by this approach.",0
"The approach substantially improves recall and often improves F1 performance; furthermore, it can be easily used with any NER method.",0
The improvements seem to be strongest for email corpora collected from closely interacting groups.,0
This problem is of interest as an example of NER from informal text闁炽儲鏁別xt that has been prepared quickly for a narrow audience.,0
We presented a detailed description of a set of features that address these regularities and significantly improve extraction performance on email.,0
We showed that informal text has different characteristics from formal text such as newswire.,0
"We showed that repetitions within a single document are more common in newswire text, and that repetitions that span multiple documents are more common in email corpora.",0
We showed (both intrinsically and extrinsically) that string edit distance is an effective technique for locating name variants.,0
"A story is long enough that there are enough words that are in the vocabulary (just like a very long query) or that are correctly recognized, that the ASR errors do not really matter.",0
"In all the TDT tasks, one is usually required to compare entire stories with each other.",0
In the TREC tasks very few queries are centered on an entity.,0
The advantage of one method over the other is dependent on the size of the corpus and the availability of resources.,0
The generative models need to be trained on parallel text and therefore require human effort for training the models.,0
"The problem has not been of significance in previous TREC tasks or in TDT, because we have always escaped the problem of misspelled names by virtue of the nature of those tasks.",0
"Therefore, the TDT tasks also do not suffer as a result of these ASR errors.",0
"We also developed a set of generative models and showed that they are almost as effective at name finding and document retrieval, but are probably more efficient than string edit distance.",0
"In this paper, we have introduced two new concepts to the problem of part-of-speech tagging: virtual evidence and negative training data.",0
"In particular the way it factorizes the joint probability into a 闁炽儲绗乷rizontal闁?component which connects various nodes to the virtualevidence node, and a 闁炽儲鎶歟rtical闁?component (used here to link a tag to a set of observations), provides great simplicity, flexibility, and power.",0
"Staying within this framework has other advantages as well, including that the training procedures remain within the relatively simple maximum likelihood framework, albeit with appropriate smoothing.",0
"The model stays entirely within the mathematically formal language of Bayesian networks, and even though it is conditional in nature, the model does not suffer from label or observation (or directional) bias.",0
We believe that this model holds great promise for other NLP tasks as well as in other applications of machine-learning such as computational biology.,0
We have moreover shown that this new model can produce state-of-theart results on this NLP task with appropriately chosen features.,0
"We have presented a bidirectional inference algorithm for sequence labeling problems such as POS tagging, named entity recognition and text chunking.",0
Experimental results of POS tagging and text chunking show that the proposed bidirectional inference methods consistently outperform unidirectional inference methods and our bidirectional MEMMs give comparable performance to that achieved by state-of-the-art learning algorithms including kernel support vector machines.,0
The algorithm can enumerate all possible decomposition structures and find the highest probability sequence together with the corresponding decomposition structure in polynomial time.,0
"We have also presented an efficient bidirectional inference algorithm based on the easiest-first strategy, which gives comparable performance to full bidirectional inference with significantly lower computational cost.",0
We have explored morphological disambiguation of diverse languages using log-linear sequence models.,0
"Our approach reduces error rates significantly on POS tagging (Arabic and Czech), morpheme sequence recovery (Korean and Arabic), and lemmatization (all three languages), compared to baseline state-of-the-art methods For complex analysis tasks (e.g., Czech tagging), we have demonstrated that factoring a large model into smaller components can simplify training and achieve excellent results.",0
We conclude that a conditionally-estimated source model informed by an existing morphological dictionary (serving as an unweighted channel) is an effective approach to morphological disambiguation.,0
"In this paper we demonstrated the feasibility of the proposed approach by searching for the English translation for a given Chinese key phrase, where we use punctuations and Chinese words as the boundary of candidate English translations.",0
"Our approach works on short snippets for query expansion and translation extraction, and the computation time is short.",0
Therefore the search engine闁炽儲鐛?response time is the major factor of computational efficiency.,0
We have presented in this paper a robust Named Entity Recognition system dedicated to process ASR transcripts.,0
A comparison between this approach and a standard approach based on the NLP tools Lingpipe validates our hypotheses.,0
"A study of the use of metadata information in order to adapt the ASR and NER models to a specific situation showed that if the overall improvement is small, some salient information related to the metadata added can be better extracted by means of this adaptation.",0
The FSM-based approach allows us to control the generalization capabilities of the system while the statistical tagger provides good labeling decisions.,0
"The main feature of this system is its ability to extract n-best lists of NE hypothesis from word lattices leaving the decision strategy choosing to either emphasize the recall or the precision of the extraction, according to the task targeted.",0
This integration of the ASR and the NER processes is particularly important in difficult conditions like those that can be found in large spoken archives where the training corpus does not match all the documents to process.,0
"In this paper, we proposed and empirically studied an approach to improve similarity computation between text documents by creating a context specific Web corpus and performing similarity mining within it.",0
"Another important distinction and possible explanation of a more dramatic effect is our focus on similarity computation between text documents, rather than on document retrieval tasks, which have been more extensively studied in the past.",0
"Similarity computation is a more general procedure, which in turns defines the quality of virtually all other specific tasks such as document retrieval, summarization, clustering, categorization, topic detection, query by example, etc.",0
"The results demonstrated that the similarity errors can be reduced by additional 50% after all the standard procedures such as stemming, term weighting, and vector normalization.",0
"We also established the crucial importance of the following three factors, which we believe make our technique distinct from those already explored early and explain more encouraging results that we obtained: 1) Using external corpus.2) Taking the context of the target collection into consideration.3) Using the appropriate mining formula.",0
The hidden闁炽儲鎮riable model is a novel method for representing NLP structures in the reranking framework.,0
"In the case of the parse reranking task, the hidden闁炽儲鎮riable model achieves reranking performance comparable to the reranking approach described by Collins (2000), and the two rerankers can be combined to yield an additive improvement.",0
"We can obtain versatile behavior from the model simply by manipulating the definition of the hidden闁炽儲鎮lue domains, and we have experimented with models that emulate word clustering, word refinement, and mappings from words into an existing ontology.",0
There are several starting points for improvement.,0
Guidelines should be developed for the manual annotation of data in order to make it less dependent on the annotator闁炽儲鐛?intuitions.,0
We presented a general framework for parsing dependency trees based on an equivalence to maximum spanning trees in directed graphs.,0
A major advantage of our models is the ability to naturally model non-projective parses.,0
"However, under our framework, we show that the opposite is actually 1 that non-projective parsing has a lower asymptotic complexity.",0
Nonprojective parsing is commonly considered more difficult than projective parsing.,0
One might hope that the method would generalize to include features of larger substructures.,0
Our method requires a tree score that decomposes according to the edges of the dependency tree.,0
This framework provides natural and efficient mechanisms for parsing both projective and non-projective languages through the use of the Eisner and Chu-LiuEdmonds algorithms.,0
"To learn these structures we used online large-margin learning (McDonald et al., 2005) that empirically provides state-of-the-art performance for Czech.",0
"Unfortunately, that would make the search for the best tree intractable (Hof缁?fgen, 1993).",0
"Using this framework, we presented results showing that the non-projective model outperforms the projective model on the Prague Dependency Treebank, which contains a small number of non-projective edges.",0
The creative genres of natural language have been traditionally considered outside the scope of any computational modeling.,0
"Experimental results obtained on very large data sets showed that computational approaches can be efficiently used to distinguish between humorous and non-humorous texts, with significant improvements observed over apriori known baselines.",0
"Finally, through the analysis of learning curves plotting the classification performance with respect to data size, we showed that the accuracy of the automatic humor-recognizer stops improving after a certain number of examples.",0
"However, given the importance of humor in our everyday life, and the increasing importance of computers in our work and entertainment, we believe that studies related to computational humor will become increasingly important.",0
"In particular humor, because of its puzzling nature, has received little attention from computational linguists.",0
"In this paper, we showed that automatic classification techniques can be successfully applied to the task of humor-recognition.",0
"To our knowledge, this is the first result of this kind reported in the literature, as we are not aware of any previous work investigating the interaction between humor and techniques for automatic classification.",0
We evaluate an ensemble selection framework that enables optimizing classifier performance to arbitrary performance metrics without re-training.,0
"An important side benefit of the framework is the fully automatic production of base-level models, removing the need for human expertise in choosing algorithms and parameter settings.",0
More work is needed to understand when ensemble selection can be safely used for NLL.,0
"Our experiments show that ensemble selection, compared to simple algorithm and parameter tuning, reliably improves performance for six of the seven task-specific metrics and all four 闁炽儲绔礸gregate闁?metrics, but only benefits all of the metrics for one of our three data sets.",0
"To this end, the ensemble selection framework can be used as an environment for automatically choosing the best algorithm and parameter settings for a given NLP classification task.",0
"Tuning parameter settings results in 0.05% to 14% average improvements, with most improvements falling between 2% and 10%.",0
We also find that exploring multiple algorithms with a variety of settings is important for getting the best performance.,0
We have presented WSD systems that use sense examples as training data.,0
"Also, we found that increasing the number of the sense examples significantly improved WSD performance.",0
"Sense examples are acquired automatically from large quantities of Chinese text, with the help of Chinese-English and English-Chinese dictionaries.",0
"Since sense examples can be obtained very cheaply from any large Chinese text collection, including the Web, our approach is a way to tackle the knowledge acquisition bottleneck.",0
"We have tested our WSD systems on the English Senseval-2 Lexical Sample dataset, and our best system outperformed comparable state-of-the-art unsupervised systems.",0
"Despite the many reported successful applications of MONA in other areas, we have to state that MONA is clearly not a choice for querying linguistic treebanks.",0
"And finally, practical query answer times are way too long.",0
"Apparently, reloading precompiled automata representing large trees takes too much time, because the automata representing these large trees are themselves huge.",0
"Firstly, we cannot use MONA to query for tokens (or words).",0
Hence linguistic labels have to be coded in an indirect fashion.,0
It could therefore well be worth trying to implement tree automata for labelled trees and use these for treebank querying.,0
It seems that it is rather this particular deficit of MONA of providing no direct way to cope with labelled trees that causes the negative result.,0
"Morawietz and Cornell (1999), who try to use MONA to compile logical formalisations of GB-theory, also report that automata get too large to work with.",0
"Secondly, the compilation of a treebank into a set of automata is extremely difficult and resources consuming, if not impossible.",0
The general problem behind these two unsuccessful applications of MONA to problems in computational linguistics seems to be that MONA does not allow users to define their own signatures.,0
The negative experience we made with MONA does on the other hand not mean that the whole enterprise of using tree automata for querying treebanks is deemed to fail.,0
"The reason for this explosion in automata size, though, remains mysterious.",0
"Though this coding works in theory, the resulting automata can become huge.",0
We note that this is unfortunately not the first negative experience of trying to apply MONA to computational linguistics tasks.,0
"In previous work, statistical NLP computation over large corpora has been a slow, offline process, as in KNOWITALL (Etzioni et al., 2005) and also in PMI-IR applications such as sentiment classification (Turney, 2002).",0
"Finally, we introduced a simple, efficient approximation to URNS, whose probability estimates are not as good, but which has comparable precision/recall to URNS, making it an appropriate assessor for KNOWITNOW.",0
"Furthermore, we sketched URNS, a probabilistic model that both obviates the need for search-engine queries and outputs more accurate probabilities than PMI-IR.",0
"In conclusion, we believe that our techniquestransform IE from a slow, offline process to an online one.",0
"Of course, a hybrid approach is possible where KNOWITNOW has, say, a 100 million page index and, when necessary, augments its results with a limited number of queries to Google.",0
"Technology trends, and open source search engines such as Nutch, have made it feasible to create 闁炽儲绗ivate闁?search engines that index large collections of documents; but as shown in Figure 2, firing large numbers of queries at private search engines is still slow.",0
The speed and massively improved extraction rate of KNOWITNOW come at the cost of reduced recall.,0
"They could open the door to a new class of interactive IE applications, of which KNOWITNOW is merely the first.",0
This paper described a novel and practical approach towards substantially speeding up IE.,0
"We described KNOWITNOW, which extracts thousands of facts in minutes instead of days.",0
"We quantified this tradeoff in Table 2, and also argued that as KNOWITNOW闁炽儲鐛?index size increases from 60 million to 400 million pages, KNOWITNOW would achieve in minutes the same precision/recall that takes KNOWITALL days to obtain.",0
"Our studies verify to some degree Briscoe闁炽儲鐛?claim that a hybrid representation for lexical modeling, with stressed syllables receiving full phonetic representation and unstressed syllables represented by manner classes, can improve ASR processing.",0
"A hybrid phone-manner lexicon can theoretically benefit ASR because (a) the discriminative power of the lexicon is not reduced greatly, (b) such a representation is a much better model of the types of pronunciation variation seen in spontaneous speech corpora such as Switchboard, and (c) the theoretical average hypothesis space increases only by a little over a factor of 2.",0
"However, it is clear that our analysis can be extended in several ways.",0
"However, our analysis shows that the argument for this hypothesis plays out along very different lines than in Briscoe闁炽儲鐛?study.",0
"However, this only makes sense if language model constraints are integrated into the processing, since some word sequences in the graph would be discarded as unlikely.",0
"The results clearly indicate that further investigation and development of a hybrid lexical strategy in an ASR system is worthwhile, particularly for spontaneous speech corpora where the problem of pronunciation variation is most rampant.",0
"These experiments were designed primarily to investigate the validity of Briscoe闁炽儲鐛?claims, and thus we attempted to remain 1 to his model.",0
This analysis could also benefit from a more accurate model of the ASR system闁炽儲鐛?transformation between realized phones and lexical representations.,0
"This could be achieved by comparing the Gaussian acoustic model distributions in an HMM system or sampling the acoustic model闁炽儲鐛?space (McAllaster et al., 1998).",0
This last fact is contrary to Briscoe闁炽儲鐛?finding that the search space would be reduced because it incorporates more realistic assumptions about the detection of stressed versus unstressed syllables.,0
We have begun experimenting with pruning the hypothesis graph to remove unlikely arcs 闁?this would give a more accurate model of the ASR processing that would occur.,0
"This paper has discussed an empirical study of the text-based emotion prediction problem in the domain of children闁炽儲鐛?fairy tales, with child-directed expressive text-to-speech synthesis as goal.",0
"Besides reporting on encouraging results in a first set of computational experiments using supervised machine learning, we have set forth a research agenda for tackling the TEP problem more comprehensively",0
We have explored how to combine multiple forms of evidence using the graphical modeling approach.,0
A real system needs to handle missing data by either ignoring it or by estimating it based on what is known.,0
"As more forms of evidence are added, missing data is a common problem because of system glitches or because users will not behave as desired.",0
"However, as more forms of evidence are added, a more powerful model, such as GM complete, may be preferred because of the computation and space efficiency.",0
It can also help the filtering system to predict user preference more accurately with multiple forms of evidence compared to using a relevance model only.,0
LR different and GM complete perform similarly.,0
LR different handles the problem by building many different models to be used at different data missing conditions.,0
The experimental results show that the graphical modeling approach can help us to understand the causal relationships between multiple forms of evidence in the domain and explain the real world scenario better.,0
The graphical modeling approach addresses this problem naturally.,0
"The proposed solution, especially the data analyzing methodology used in this paper, can also be used in other IR tasks besides filtering, such as context-based retrieval.",0
This is the first step towards using graphical models to combine multiple forms of evidence while filtering.,0
"This work is significant because it addresses some long-standing issues in the adaptive information filtering community: the integration of a wider range of user-specific and userindependent evidence, and handling situations like missing data that occur in operational environments.",0
"We have analyzed the user study data using graphical models, as well as linear regression algorithms.",0
We only collected data for documents users clicked.,0
"When the types of evidence is few, LR different probably is preferable because of the simplicity.",0
Questions may have implicatures due to the flexibility of human language and conversation.,0
Classifiers for some biographical facts may need to incorporate extra knowledge from other resources.,0
"For example, the following two questions require schools attended: ?",0
"For example, the relations of marriage and child, birth place and childhood home, etc.may provide clues for cross-validation.",0
"However, when there are no values for some biographical information, the task becomes much more difficult because text seldom explicitly states a negative.",0
"In real question-answering systems, failure to handle them may either waste huge computation cost or impair system闁炽儲鐛?performance.",0
Our program scanned the two corpora of bios and found only 2 out 49320 bios explicitly stating that the subject never attended any school.,0
"Question-Answering systems, even when focused upon biographies, have to handle many facts, such as birth date, birth place, parents, training, accomplishments, etc.",0
Some more complicated reasoning and inference may be required.,0
The inherent relations between biography facts can also be used to validate each other.,0
The traditional QA framework does not work well for questions containing implicatures.,0
"Therefore, for some types of information, it will be much harder to identify null values through evidence from text.",0
These values can be extracted using typical text harvesting approaches.,0
We describe a novel idea in this paper to identify potential traps in biographical questions and recognize whether there are multiple answers for a question.,0
What university did <person> attend?,0
Where did <person> graduate from??,0
A reading comprehension (RC) system aims to understand a single document (i.e.story or passage) in order to be able to automatically answer questions about it.,0
Consequently there is a dire need to draw upon a variety of knowledge sources to aid deep analysis of the document for answer generation.,0
"However, while a QA system can utilize the knowledge and information in a collection of documents, RC systems focuses only on a single document only.",0
"In particular, a relative gain of 20.7% is due to metadata matching and a further 10.9% is due to application of Webderived answer patterns.",0
Metadata matching is applied in our approach in answer sentence extraction as well as use of contextual sentences.,0
RC resembles the question answering (QA) task in TREC which returns an answer for a given question from a collection of documents.,0
"The acquisition process utilizes question-answer pairs from TREC QA, the Google search engine and the Web.",0
"The knowledge sources include the use of metadata (i.e.verbs, named entities and base noun phrases).",0
The task presents an information retrieval paradigm that differs significantly from that found in Web search engines.,0
The use of metadata matching and Web-derived answer patterns improved reading comprehension performances for the both Remedia and ChungHwa corpora.,0
These answer patterns capture important structures for answer sentence extraction in RC.,0
"This paper presents our initial effort in designing an approach for RC that leverages a variety of knowledge sources beyond the context of the passage, in an attempt to improve RC performance beyond the baseline set by the bag-of-words (BOW) approach.",0
We also devised an automatic acquisition algorithm for Web-derived answer patterns.,0
"We obtain improvements over previously reported results for Remedia, with an overall HumSet accuracy of 42%.",0
"This paper presented a study to identify, distinguish and quantify the various types of semantic associations provided by humans, and to illustrate their us age for NLP.",0
"For 28% of the noun tokens, we found prominent frame-role combinations which speakers have in mind; our hope is that these conceptual roles represent features which contribute to distributional verb descriptions.",0
"For the approx.20,000 verb associates, we specified classical GermaNet relations for 37% of the verb-verb pairs, and demonstrated that the cooccurrence distance between two verbs varies with respect to their semantic relation.",0
"For the approx.50,000 noun associates, we investigated the kinds of linguistic functions that are realised by the verb-noun pairs.",0
"In addition, we assume that the (morphological, syntactic, semantic) kinds of associates provided for a verb are indicators for its semantic class.",0
"Non-classical verb-verb relations such as temporal order, cause, and consequence are represented in a large proportion of the verb-verb pairs.",0
"Such dependencies would improve the application of distributional verb descriptions significantly, knowing which relations are addressed by which kinds of features.",0
"These data represent an excellent basis for defining an exhaustive set of non-classical relations, a crucial ingredient for NLP applications.",0
This finding supports the integration of window-based approaches into functionbased approaches.,0
Verb-verb pairs with no relation in GermaNet provide an empirical basis for detecting missing links in the taxonomy.,0
"Windowbased nouns also contribute to verb descriptions by encoding scene information, rather than intrasentential functions.",0
"In this paper we have presented a technique to extend an existing parser to produce richer output, annotated with function labels.",0
